FlightDate,UniqueCarrier,Carrier,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,ArrTime,ArrDelay,ArrDelayMinutes,ArrivalDelayGroups,Cancelled,ActualElapsedTime,AirTime,Distance
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1138,-2,0,0,-1,1457,-18,0,-2,0,139,129,1061
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1145,5,5,0,0,1527,12,12,0,0,162,146,1061
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1139,-1,0,0,-1,1504,-11,0,-1,0,145,132,1061
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1139,-1,0,0,-1,1459,-16,0,-2,0,140,128,1061
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1133,-7,0,0,-1,1451,-24,0,-2,0,138,124,1061
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1135,-5,0,0,-1,1452,-23,0,-2,0,137,118,1061
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1139,-1,0,0,-1,1452,-23,0,-2,0,133,117,1061
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1138,-2,0,0,-1,1500,-15,0,-1,0,142,127,1061
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1205,25,25,1,1,1525,10,10,0,0,140,127,1061
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1137,-3,0,0,-1,1457,-18,0,-2,0,140,126,1061
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1149,9,9,0,0,1503,-12,0,-1,0,134,119,1061
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1137,-3,0,0,-1,1452,-23,0,-2,0,135,121,1061
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1138,-2,0,0,-1,1502,-13,0,-1,0,144,130,1061
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,RDU,"Raleigh/Durham, NC",NC,1136,-4,0,0,-1,1501,-14,0,-1,0,145,129,1061
1/1/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1551,-4,0,0,-1,1815,5,5,0,0,204,173,1061
1/2/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1631,36,36,1,2,1840,30,30,2,0,189,170,1061
1/3/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1622,27,27,1,1,1824,14,14,0,0,182,156,1061
1/4/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1558,3,3,0,0,1752,-18,0,-2,0,174,154,1061
1/5/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1553,-2,0,0,-1,1818,8,8,0,0,205,174,1061
1/6/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1600,5,5,0,0,1830,20,20,1,0,210,170,1061
1/7/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1559,4,4,0,0,1749,-21,0,-2,0,170,156,1061
1/8/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1555,0,0,0,0,1824,14,14,0,0,209,168,1061
1/9/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1554,-1,0,0,-1,1832,22,22,1,0,218,163,1061
1/10/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1554,-1,0,0,-1,1756,-14,0,-1,0,182,164,1061
1/11/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1547,-8,0,0,-1,1748,-22,0,-2,0,181,162,1061
1/12/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1559,4,4,0,0,1807,-3,0,-1,0,188,159,1061
1/13/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1551,-4,0,0,-1,1756,-14,0,-1,0,185,165,1061
1/14/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1549,-6,0,0,-1,1759,-11,0,-1,0,190,175,1061
1/15/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1555,0,0,0,0,1751,-19,0,-2,0,176,148,1061
1/16/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1553,-2,0,0,-1,1824,14,14,0,0,211,181,1061
1/17/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1556,1,1,0,0,1750,-20,0,-2,0,174,158,1061
1/18/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1544,-11,0,0,-1,1801,-9,0,-1,0,197,173,1061
1/19/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1607,12,12,0,0,1803,-7,0,-1,0,176,152,1061
1/20/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1550,-5,0,0,-1,1750,-20,0,-2,0,180,158,1061
1/21/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1546,-9,0,0,-1,1742,-28,0,-2,0,176,150,1061
1/22/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1552,-3,0,0,-1,1806,-4,0,-1,0,194,176,1061
1/23/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1554,-1,0,0,-1,1824,14,14,0,0,210,181,1061
1/24/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1549,-6,0,0,-1,1752,-18,0,-2,0,183,155,1061
1/25/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1547,-8,0,0,-1,1804,-6,0,-1,0,197,168,1061
1/26/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1606,11,11,0,0,1802,-8,0,-1,0,176,156,1061
1/27/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1554,-1,0,0,-1,1802,-8,0,-1,0,188,174,1061
1/28/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1551,-4,0,0,-1,1819,9,9,0,0,208,191,1061
1/29/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1552,-3,0,0,-1,1802,-8,0,-1,0,190,168,1061
1/30/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1558,3,3,0,0,1752,-18,0,-2,0,174,152,1061
1/31/2014,AA,AA,RDU,"Raleigh/Durham, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1551,-4,0,0,-1,1749,-21,0,-2,0,178,154,1061
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1309,-1,0,0,-1,1438,-7,0,-1,0,89,75,469
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1314,4,4,0,0,1444,-1,0,-1,0,90,70,469
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1403,53,53,1,3,1522,37,37,2,0,79,66,469
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1329,19,19,1,1,1449,4,4,0,0,80,64,469
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1424,74,74,1,4,1555,70,70,4,0,91,72,469
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,,,,,,,,,,1,,,469
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1309,-1,0,0,-1,1445,0,0,0,0,96,72,469
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1321,11,11,0,0,1444,-1,0,-1,0,83,69,469
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1315,5,5,0,0,1446,1,1,0,0,91,71,469
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1319,9,9,0,0,1500,15,15,1,0,101,74,469
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1329,19,19,1,1,1451,6,6,0,0,82,65,469
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1304,-6,0,0,-1,1432,-13,0,-1,0,88,74,469
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1307,-3,0,0,-1,1438,-7,0,-1,0,91,74,469
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1320,10,10,0,0,1453,8,8,0,0,93,73,469
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1306,-4,0,0,-1,1424,-21,0,-2,0,78,64,469
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1358,48,48,1,3,1524,39,39,2,0,86,70,469
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1310,0,0,0,0,1435,-10,0,-1,0,85,65,469
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1339,29,29,1,1,1458,13,13,0,0,79,66,469
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1310,0,0,0,0,1433,-12,0,-1,0,83,64,469
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1308,-2,0,0,-1,1434,-11,0,-1,0,86,66,469
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1308,-2,0,0,-1,1429,-16,0,-2,0,81,64,469
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1305,-5,0,0,-1,1433,-12,0,-1,0,88,71,469
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1307,-3,0,0,-1,1436,-9,0,-1,0,89,72,469
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1307,-3,0,0,-1,1437,-8,0,-1,0,90,73,469
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1308,-2,0,0,-1,1434,-11,0,-1,0,86,67,469
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1306,-4,0,0,-1,1428,-17,0,-2,0,82,64,469
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1307,-3,0,0,-1,1436,-9,0,-1,0,89,72,469
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1259,-11,0,0,-1,1434,-11,0,-1,0,95,75,469
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1308,-2,0,0,-1,1429,-16,0,-2,0,81,68,469
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1307,-3,0,0,-1,1426,-19,0,-2,0,79,64,469
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1308,-2,0,0,-1,1431,-14,0,-1,0,83,68,469
1/1/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1518,-7,0,0,-1,1646,-14,0,-1,0,88,66,469
1/2/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1521,-4,0,0,-1,1648,-12,0,-1,0,87,69,469
1/3/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1608,43,43,1,2,1743,43,43,2,0,95,74,469
1/4/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1527,2,2,0,0,1711,11,11,0,0,104,76,469
1/5/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1635,70,70,1,4,1807,67,67,4,0,92,69,469
1/6/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,469
1/7/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1526,1,1,0,0,1702,2,2,0,0,96,73,469
1/8/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1527,2,2,0,0,1709,9,9,0,0,102,80,469
1/9/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1528,3,3,0,0,1707,7,7,0,0,99,77,469
1/10/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1544,19,19,1,1,1717,17,17,1,0,93,71,469
1/11/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1531,6,6,0,0,1656,-4,0,-1,0,85,69,469
1/12/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1519,-6,0,0,-1,1651,-9,0,-1,0,92,68,469
1/13/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1515,-10,0,0,-1,1635,-25,0,-2,0,80,66,469
1/14/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1538,13,13,0,0,1704,4,4,0,0,86,72,469
1/15/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1514,-11,0,0,-1,1709,9,9,0,0,115,87,469
1/16/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1612,47,47,1,3,1739,39,39,2,0,87,70,469
1/17/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1535,10,10,0,0,1724,24,24,1,0,109,75,469
1/18/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1536,11,11,0,0,1712,12,12,0,0,96,71,469
1/19/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1520,-5,0,0,-1,1651,-9,0,-1,0,91,72,469
1/20/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1520,-5,0,0,-1,1645,-15,0,-1,0,85,71,469
1/21/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1521,-4,0,0,-1,1655,-5,0,-1,0,94,72,469
1/22/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1517,-8,0,0,-1,1644,-16,0,-2,0,87,66,469
1/23/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1524,-1,0,0,-1,1655,-5,0,-1,0,91,67,469
1/24/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1535,10,10,0,0,1716,16,16,1,0,101,75,469
1/25/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1513,-12,0,0,-1,1656,-4,0,-1,0,103,74,469
1/26/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1518,-7,0,0,-1,1650,-10,0,-1,0,92,75,469
1/27/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1515,-10,0,0,-1,1640,-20,0,-2,0,85,67,469
1/28/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1523,-2,0,0,-1,1649,-11,0,-1,0,86,68,469
1/29/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1519,-6,0,0,-1,1650,-10,0,-1,0,91,70,469
1/30/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1522,-3,0,0,-1,1701,1,1,0,0,99,75,469
1/31/2014,AA,AA,MFE,"Mission/McAllen/Edinburg, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1524,-1,0,0,-1,1703,3,3,0,0,99,73,469
1/1/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1530,10,10,0,0,1726,6,6,0,0,176,139,926
1/2/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1518,-2,0,0,-1,1747,27,27,1,0,209,146,926
1/3/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1514,-6,0,0,-1,1701,-19,0,-2,0,167,137,926
1/5/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1540,20,20,1,1,1800,40,40,2,0,200,164,926
1/6/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,926
1/7/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1521,1,1,0,0,1713,-7,0,-1,0,172,142,926
1/8/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1537,17,17,1,1,1738,18,18,1,0,181,161,926
1/9/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1620,60,60,1,4,1815,55,55,3,0,175,152,926
1/10/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1510,-10,0,0,-1,1700,-20,0,-2,0,170,153,926
1/12/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1522,2,2,0,0,1708,-12,0,-1,0,166,142,926
1/13/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1516,-4,0,0,-1,1712,-8,0,-1,0,176,156,926
1/14/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1512,-8,0,0,-1,1705,-15,0,-1,0,173,153,926
1/15/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1511,-9,0,0,-1,1631,-49,0,-2,0,140,123,926
1/16/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1532,12,12,0,0,1742,22,22,1,0,190,152,926
1/17/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1525,5,5,0,0,1715,-5,0,-1,0,170,131,926
1/19/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1600,40,40,1,2,1725,5,5,0,0,145,134,926
1/20/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1517,-3,0,0,-1,1656,-24,0,-2,0,159,143,926
1/21/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1520,0,0,0,0,1639,-41,0,-2,0,139,125,926
1/22/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1745,145,145,1,9,1945,145,145,9,0,180,148,926
1/23/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1513,-7,0,0,-1,1703,-17,0,-2,0,170,154,926
1/24/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1521,1,1,0,0,1651,-29,0,-2,0,150,130,926
1/26/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1530,10,10,0,0,1714,-6,0,-1,0,164,139,926
1/27/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1531,11,11,0,0,1736,16,16,1,0,185,168,926
1/28/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1557,37,37,1,2,1746,26,26,1,0,169,154,926
1/29/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1519,-1,0,0,-1,1652,-28,0,-2,0,153,133,926
1/30/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1617,57,57,1,3,1742,22,22,1,0,145,132,926
1/31/2014,AA,AA,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1518,-2,0,0,-1,1707,-13,0,-1,0,169,153,926
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1142,17,17,1,1,1442,2,2,0,0,120,105,926
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1124,-1,0,0,-1,1438,-2,0,-1,0,134,112,926
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1122,-3,0,0,-1,1435,-5,0,-1,0,133,115,926
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1140,15,15,1,1,1433,-7,0,-1,0,113,99,926
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,,,,,,,,,,1,,,926
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1123,-2,0,0,-1,1438,-2,0,-1,0,135,117,926
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1141,16,16,1,1,1501,21,21,1,0,140,112,926
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1229,64,64,1,4,1535,55,55,3,0,126,108,926
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1124,-1,0,0,-1,1428,-12,0,-1,0,124,108,926
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1125,0,0,0,0,1440,0,0,0,0,135,118,926
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1121,-4,0,0,-1,1424,-16,0,-2,0,123,106,926
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1123,-2,0,0,-1,1444,4,4,0,0,141,117,926
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1118,-7,0,0,-1,1439,-1,0,-1,0,141,123,926
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1127,2,2,0,0,1446,6,6,0,0,139,111,926
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1118,-7,0,0,-1,1445,5,5,0,0,147,121,926
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1124,-1,0,0,-1,1448,8,8,0,0,144,122,926
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1125,0,0,0,0,1437,-3,0,-1,0,132,116,926
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1120,-5,0,0,-1,1449,9,9,0,0,149,128,926
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1335,130,130,1,8,1657,137,137,9,0,142,117,926
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1120,-5,0,0,-1,1421,-19,0,-2,0,121,106,926
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1129,4,4,0,0,1445,5,5,0,0,136,116,926
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1133,8,8,0,0,1444,4,4,0,0,131,112,926
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1143,18,18,1,1,1447,7,7,0,0,124,103,926
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,CMH,"Columbus, OH",OH,1230,65,65,1,4,1528,48,48,3,0,118,102,926
